freq,siec,unit,geo\TIME_PERIOD	2018-01 	2018-02 	2018-03 	2018-04 	2018-05 	2018-06 	2018-07 	2018-08 	2018-09 	2018-10 	2018-11 	2018-12 	2019-01 	2019-02 	2019-03 	2019-04 	2019-05 	2019-06 	2019-07 	2019-08 	2019-09 	2019-10 	2019-11 	2019-12 	2020-01 	2020-02 	2020-03 	2020-04 	2020-05 	2020-06 	2020-07 	2020-08 	2020-09 	2020-10 	2020-11 	2020-12 	2021-01 	2021-02 	2021-03 	2021-04 	2021-05 	2021-06 	2021-07 	2021-08 	2021-09 	2021-10 	2021-11 	2021-12 	2022-01 	2022-02 	2022-03 	2022-04 	2022-05 	2022-06 	2022-07 	2022-08 	2022-09 	2022-10 	2022-11 	2022-12 	2023-01 	2023-02 	2023-03 	2023-04 	2023-05 	2023-06 	2023-07 	2023-08 	2023-09 	2023-10 	2023-11 	2023-12 	2024-01 	2024-02 	2024-03 	2024-04 	2024-05 	2024-06 	2024-07 	2024-08 	2024-09 	2024-10 	2024-11 	2024-12 	2025-01 	2025-02 
M,RA320,GWH,FR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
M,RA320,GWH,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA320,GWH,HU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA320,GWH,IE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA320,GWH,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 n	0 n	0 n	0 n	0 n	0 n	0 n	0 n	0 n	0 n	0 n	0 n	0 n	0 n
M,RA320,GWH,LT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA320,GWH,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0.000 
M,RA320,GWH,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA320,GWH,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA320,GWH,NL	600.000 	206.000 	206.000 	291.000 	232.000 	190.000 	130.000 	200.000 	200.000 	494.000 	393.000 	407.000 	370.732 	297.609 	380.654 	264.184 	237.735 	169.127 	207.328 	258.114 	312.837 	358.211 	305.584 	410.746 	417.184 	422.670 	369.628 	220.664 	208.383 	251.103 	285.015 	332.966 	446.660 	920.294 	738.535 	870.439 	868.185 	912.503 	731.161 	628.347 	518.721 	312.905 	447.161 	629.182 	399.283 	919.552 	733.462 	851.753 	836.376 	1082.912 	541.400 	677.876 	471.266 	401.832 	402.940 	369.583 	583.667 	771.892 	992.225 	898.164 	1105.829 	724.261 	1073.688 	655.818 	649.673 	671.223 	950.245 	679.514 	617.785 	1324.520 	1477.241 	1619.578 	1584.763 	1574.794 	1349.972 	1642.943 	831.93 	845.198 	921.565 	934.03 	1238.965 	1183.606 	1280.345 	1793.631 	1359.112 	1317.074 
M,RA320,GWH,PL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA320,GWH,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	2.540 	2.656 	4.021 	5.846 	7.008 	4.736 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	4.795 	4.652 	7.361 	7.502 	6.037 	5.361 	5.926 	5.777 	6.771 	8.700 	6.786 	8.481 	5.599 	4.251 	5.996 	3.660 	7.955 	6.538 	8.698 	9.369 	5.236 	6.977 	6.657 	8.341 	7.603 	7.387 	9.221 	6.738 	7.938 	4.509 	8.453 	11.171 	6.943 	7.044 	5.899 	3.076 	5.464 	4.765 
M,RA320,GWH,RO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA320,GWH,SE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	38.070 	56.450 	70.500 	63.160 	34.870 	31.710 	36.360 	44.410 	52.100 	77.990 	66.970 	70.080 	98.820 	85.050 	77.640 	52.290 	64.750 	43.400 	52.640 	45.320 	46.910 	81.350 	53.430 	71.770 	63.570 	64.390 	54.080 	28.471 	35.589 	25.904 	29.273 	25.266 	41.770 	46.348 	37.967 	39.243 	63.422 	51.269 	37.384 	39.121 	30.261 	31.438 	28.870 	42.072 	38.138 	53.625 	63.011 	75.368 	61.746 	45.901 
M,RA320,GWH,SI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA320,GWH,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
M,RA400,GWH,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	361.182 	520.006 
M,RA400,GWH,BE	54.441 	194.585 	227.804 	364.096 	516.850 	463.698 	555.183 	422.041 	280.978 	242.096 	110.603 	56.604 	60.378 	190.573 	243.986 	414.213 	450.647 	503.737 	476.767 	444.198 	359.389 	196.410 	117.560 	71.218 	94.421 	160.311 	446.082 	671.799 	790.128 	667.902 	633.201 	574.760 	458.606 	208.182 	145.172 	75.139 	100.497 	249.054 	522.444 	706.474 	752.414 	788.750 	724.872 	633.712 	587.268 	341.188 	157.163 	79.828 	124.617 	278.331 	654.900 	740.714 	920.407 	906.703 	969.416 	897.705 	563.428 	441.887 	204.831 	98.756 	126.250 	322.953 	474.373 	780.009 	1044.253 	1179.459 	912.280 	854.833 	799.480 	447.104 	197.711 	110.867 	222.396 	232.064 	572.15 	801.549 	942.1 	1149.79 	1165.958 	1201.403 	785.549 	557.323 	204.149 	123.425 	206.408 	468.214 
M,RA400,GWH,BG	61.027 	44.287 	34.282 	60.618 	140.483 	125.418 	131.200 	147.720 	118.544 	96.200 	40.998 	43.249 	54.381 	83.937 	139.382 	131.156 	150.771 	157.210 	165.581 	171.928 	139.166 	122.407 	50.317 	58.053 	85.037 	94.662 	115.196 	155.501 	151.251 	155.494 	177.397 	168.760 	151.778 	110.722 	78.141 	34.477 	61.798 	90.674 	121.411 	143.820 	172.897 	154.233 	191.896 	185.531 	140.316 	98.263 	70.750 	55.529 	90.329 	108.734 	154.708 	182.588 	226.508 	206.991 	247.169 	220.218 	214.940 	198.395 	100.312 	80.697 	78.603 	159.907 	217.632 	249.360 	295.796 	375.747 	454.611 	449.085 	371.830 	325.615 	184.493 	165.081 	193.513 	258.039 	342.313 	458.738 	484.395 	631.314 	676.444 	625.946 	475.574 	490.815 	303.061 	184.029 	303.38 	358.278 
M,RA400,GWH,CY	12.595 e	11.474 e	14.755 	16.266 e	17.571 e	17.950 e	19.243 e	18.457 e	18.402 e	16.319 e	14.451 e	12.846 e	13.217 e	13.482 e	16.152 e	16.509 e	19.817 e	19.081 e	21.708 e	22.116 e	23.976 e	18.469 e	17.510 e	13.503 e	13.872 e	15.338 e	23.188 e	26.694 e	33.257 e	33.559 e	36.129 e	35.897 e	34.279 e	29.491 e	22.307 e	20.865 e	22.335 e	28.677 e	35.664 e	36.655 e	51.976 e	48.519 e	52.685 e	50.441 e	48.972 e	42.538 e	33.352 e	22.085 e	28.137 e	32.379 e	40.909 e	54.947 e	59.788 e	63.648 e	68.618 e	66.418 e	65.048 e	51.561 e	41.477 e	37.835 e	41.524 e	44.592 e	54.869 e	57.455 e	77.606 e	87.511 e	100.672 e	95.085 e	89.191 e	74.442 e	61.995 e	51.535 e	49.404 	54.063 	70.045 	77.024 	93.65 	124.538 	129.465 	127.681 	120.513 	102.012 	72.916 	62.225 	69.985 	73.055 
M,RA400,GWH,CZ	45.417 	114.294 	156.963 	292.309 	321.922 	273.416 	303.516 	293.564 	239.691 	172.964 	72.411 	31.178 	51.809 	136.563 	191.473 	273.940 	232.596 	329.932 	294.173 	267.155 	217.655 	160.520 	55.116 	50.558 	61.141 	101.672 	226.554 	323.091 	279.489 	241.721 	294.377 	263.533 	220.844 	107.188 	59.491 	33.784 	43.293 	84.711 	184.415 	234.145 	250.296 	319.103 	288.993 	233.360 	217.153 	187.035 	55.962 	33.848 	59.610 	124.508 	259.413 	229.550 	301.068 	311.440 	300.518 	262.590 	187.115 	147.086 	63.780 	30.510 	44.529 	96.778 	180.041 	204.156 	299.701 	297.756 	296.409 	240.451 	255.690 	153.893 	66.440 	35.453 	104.824 	131.601 	295.301 	395.339 	442.652 	467.795 	491.764 	477.468 	334.175 	218.811 	123.273 	82.674 	95.160 	224.296 
M,RA400,GWH,DE	797.000 e	2000.000 e	2946.000 e	5435.000 e	6667.000 e	6000.000 e	6935.000 e	5830.000 e	4577.000 e	3089.000 e	1317.000 e	591.000 e	809.000 e	1991.000 e	3266.000 e	5548.000 e	5430.000 e	6991.000 e	6209.000 e	5711.000 e	4233.000 e	2652.000 e	1048.000 e	1007.000 e	1191.000 e	1817.000 e	4400.000 e	6930.000 e	6728.000 e	6248.000 e	6912.000 e	5981.000 e	5081.000 e	2420.000 e	1669.000 e	753.000 e	670.000 e	2178.000 e	4514.000 e	6028.000 e	6505.000 e	7831.000 e	6863.000 e	5805.000 e	5278.000 e	3538.000 e	1223.000 e	788.000 e	1065.000 e	2466.000 e	6065.000 e	6231.000 e	8159.000 e	8589.000 e	8689.000 e	8097.000 e	5346.000 e	3967.000 e	1898.000 e	732.000 e	955.000 e	2629.000 e	4192.000 e	6039.000 e	8809.000 e	9802.000 e	8541.000 e	7290.000 e	7405.000 e	3781.000 e	1572.000 e	891.000 e	1692 e	2542 e	5394 e	7285 e	9794 e	10140 e	10636 	10150 e	7106 	4059 	1862 	1275 	1998 	3557 
M,RA400,GWH,DK	10.762 	32.964 	50.122 	104.540 	166.635 	152.738 	161.098 	109.299 	80.943 	57.175 	18.156 	8.541 	16.092 	38.243 	73.214 	141.923 	136.491 	147.579 	140.179 	119.012 	79.495 	45.690 	13.827 	11.524 	13.319 	30.077 	104.140 	155.038 	186.340 	181.399 	152.642 	159.579 	110.238 	57.085 	24.097 	7.130 	15.915 	41.992 	103.110 	171.783 	157.085 	204.586 	187.591 	167.166 	118.112 	73.598 	26.964 	10.614 	25.462 	62.620 	209.317 	267.107 	299.439 	282.557 	287.546 	271.868 	190.525 	115.882 	32.607 	20.084 	37.219 	97.252 	187.611 	416.482 	527.515 	574.137 	465.596 	388.026 	355.355 	137.625 	51.717 	21.437 	55.83 	99.399 	239.949 	398.032 	632.749 	564.371 	535.526 	505.297 	411.314 	234.934 	68.752 	30.051 	60.688 	149.897 
M,RA400,GWH,EE	0.000 n	0.000 n	0.000 n	0.000 n	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.824 	2.252 	8.500 	12.492 	18.291 	18.397 	18.375 	17.404 	12.300 	7.060 	2.077 	0.706 	0.364 	3.600 	14.700 	29.800 	37.519 	59.168 	60.070 	38.423 	32.930 	21.429 	5.878 	0.869 	2.500 	10.465 	51.700 	64.600 	70.876 	79.066 	74.500 	74.793 	51.390 	24.036 	4.442 	1.476 	3.300 	11.000 	39.000 	87.000 	118.000 	106.000 	87.000 	70.000 	65.000 	31.000 	7.000 	1.800 	4 	16 	53 	82.387 	183.154 	163 	139.6 	137.5 	120.9 	62.8 	10.7 	4.9 	7 	27.3 
M,RA400,GWH,EL	225.163 	180.173 	296.951 	374.607 	375.218 	385.556 	429.935 	427.731 	376.285 	307.912 	210.902 	201.605 	184.185 	222.297 	348.990 	329.817 	393.534 	414.356 	439.072 	466.295 	402.858 	348.757 	220.165 	190.853 	258.146 	283.727 	333.187 	368.731 	444.222 	455.195 	494.231 	485.600 	427.277 	377.592 	270.046 	195.285 	241.586 	302.227 	404.103 	443.617 	558.628 	545.297 	596.912 	589.863 	502.149 	369.208 	271.944 	280.132 	353.584 	357.314 	475.768 	593.594 	722.998 	724.800 	833.886 	755.381 	730.331 	652.484 	413.059 	342.041 	413.690 	539.671 	660.902 	719.638 	698.188 	852.356 	1007.543 	956.903 	738.990 	711.009 	510.848 	470.162 	511.491 	593.875 	758.112 	853.72 	899.452 	1046.392 	1124.036 	1047.899 	858.367 	816.031 	532.954 	424.529 	486.827 	475.586 
M,RA400,GWH,ES	554.684 	737.956 	821.152 	1023.267 	1287.417 	1364.878 	1788.279 	1529.677 	1181.085 	859.609 	453.269 	536.042 	667.656 	888.817 	1282.439 	1075.791 	1672.737 	1702.873 	1718.262 	1748.633 	1305.842 	1090.796 	592.315 	579.480 	706.348 	1194.992 	1286.254 	1349.962 	2178.124 	2496.764 	2690.380 	2551.717 	1904.829 	1643.742 	913.780 	810.701 	949.178 	1111.130 	2041.838 	1929.096 	3030.539 	2977.426 	3442.733 	3039.017 	2353.312 	2092.302 	1500.340 	1120.532 	1718.258 	1889.747 	1557.965 	2983.283 	4031.600 	3737.101 	4012.948 	3842.140 	3120.210 	2171.561 	1636.057 	1175.736 	1804.368 	2206.969 	3524.510 	4380.793 	4353.666 	4385.653 	5298.704 	5166.850 	3762.299 	2855.308 	2105.978 	1957.982 	2002.403 	2779.356 	3217.632 	4462.864 	5714.178 	5264.615 	6492.036 	6048.162 	4651.927 	2948.331 e	2418.944 e	2588.827 e	2401.755 e	3374.160 e
M,RA400,GWH,FI	1.000 	1.000 	3.000 	7.000 	13.000 	14.000 	20.000 	14.000 	7.000 	7.000 	2.000 	0.000 	1.000 	2.000 	8.000 	20.000 	24.000 	32.000 	38.000 	29.000 	16.000 	6.000 	2.000 	1.000 	1.512 	5.971 	16.348 	28.750 	49.634 	66.458 	53.263 	48.484 	25.167 	9.898 	3.000 	1.000 	1.401 	6.555 	17.954 	36.612 	75.000 	75.454 	55.594 	49.521 	28.000 	10.000 	3.000 	1.000 	2.000 	6.000 	26.000 	42.000 	63.000 	75.000 	66.000 	55.000 	29.000 	13.000 	3.000 	1.000 	3.000 	11.000 	34.000 	77.000 	104.000 	130.000 	112.000 	82.000 	57.000 	28.000 	6.000 	2.000 	6 	20 	60 	109 	211 	219 	206 	167 	100 	44 	10 	3 	6.000 	23.000 
M,RA400,GWH,FR	324.326 	492.002 	745.362 	939.371 	1060.619 	1169.154 	1265.102 	1169.013 	999.323 	683.180 	407.042 	396.984 	423.906 	740.267 	1012.242 	984.618 	1207.080 	1289.797 	1336.221 	1332.485 	1144.590 	752.317 	388.059 	432.809 	524.905 	781.089 	1098.528 	1348.232 	1632.945 	1557.021 	1744.124 	1555.614 	1271.457 	807.473 	697.500 	370.651 	475.012 	671.903 	1297.335 	1582.687 	1618.195 	1677.541 	1717.497 	1746.172 	1457.628 	1242.345 	698.335 	582.083 	780.495 	1028.199 	1384.847 	1799.432 	2261.626 	2232.311 	2592.321 	2299.964 	1830.863 	1313.693 	843.640 	599.258 	654.092 e	1268.797 e	1670.890 e	2175.388 e	2544.795 e	2706.016 e	2724.457 e	2594.928 e	2291.456 e	1646.198 e	930.494 e	744.483 e	842.332 	1070.981 	1893.464 	2322.557 	2579.155 	2781.489 	3138.084 	3134.934 	2253.835 	1610.605 	1154.111 	869.829 	1095.493 	1661.100 
M,RA400,GWH,HR	2.395 	1.807 	4.086 	8.239 	9.386 	8.398 	9.200 	9.008 	7.204 	5.211 	2.410 	1.849 	2.022 	4.454 	6.756 	6.956 	6.847 	10.153 	9.810 	9.206 	6.702 	5.399 	2.171 	1.957 	2.887 	4.288 	6.308 	9.361 	8.417 	8.440 	9.667 	8.470 	7.280 	4.566 	2.346 	1.239 	2.045 	3.932 	6.923 	6.783 	8.354 	10.461 	9.535 	8.848 	8.178 	4.975 	2.318 	2.293 	3.354 	4.318 	7.485 	7.605 	9.195 	9.685 	9.818 	7.802 	8.127 	7.198 	3.178 	3.171 	9.703 	12.953 	20.916 	24.353 	23.028 	37.186 	42.766 	41.290 	34.641 	25.261 	16.116 	15.505 	9.991 	14.153 	38.612 	58.867 	67.467 	71.398 	83.045 	91.067 	58.988 	48.96 	32.872 	25.848 	24.58 	43.637 
M,RA400,GWH,HU	15.059 	15.895 	27.647 	57.406 	69.707 	62.892 	75.555 	79.860 	76.180 	59.876 	34.388 	19.793 	29.378 	70.653 	112.972 	123.582 	113.519 	176.213 	176.913 	179.264 	153.158 	136.457 	55.290 	46.916 	59.767 	126.785 	195.092 	295.809 	259.595 	251.646 	302.545 	306.640 	271.759 	159.052 	78.326 	49.594 	95.869 	171.853 	315.500 	324.875 	395.191 	526.597 	491.159 	443.313 	388.018 	331.822 	164.622 	112.185 	177.826 	257.395 	445.470 	409.795 	549.339 	610.104 	595.956 	554.097 	373.768 	349.436 	137.375 	126.999 	149.070 	323.339 	499.488 	558.491 	734.595 	789.078 	865.696 	810.772 	725.224 	503.766 	298.352 	213.973 	351.782 	450.149 	664.951 	928.787 	1060.949 	1039.413 	1173.301 	1107.793 	785.682 	687.769 	388.525 	239.807 	308.819 	592.884 
